id,username,text,datetime,img_src,likes,entities
72h6nzw845,l_d_f_official,“I always say  products may go in and out of favour  depending on the foibles of fashion  but good design is always good.” Ward Bennett's clean lines and exquisite materials defined late twentieth-century design. Experience a unique installation of his work  presented by@hermanmillerat@thedesignjunction#LDF15,2015-09-20T12:14:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11849781_1500477550276270_48498891_n.jpg?ig_cache_key=MTA3ODE5ODMyNDgxMDczMTA2NQ%3D%3D.2,119,@hermanmiller @thedesignjunction #ldf15
72eGkCw8wc,l_d_f_official,Pieces from Jan Kath and Michaela Schleypen for@Front_londonat@decorex_internationalDon't miss the 'Why Slow Design Matters' talk with Jan Kath followed by a workshop. 10.15am Wednesday 23 Sept at@vamuseum#LDF15,2015-09-20T11:41:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11939656_1500603276922548_1553243770_n.jpg?ig_cache_key=MTA3ODE4MTU1MzIxNTA5Nzg4NA%3D%3D.2,215,@front_london @decorex_international @vamuseum #ldf15
72bJtkQ87F,l_d_f_official,Raw Edges  Endgrain Bench at the Future Heritage stand at@decorex_international#LDF15,2015-09-20T11:15:31.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11881664_498301377004404_408881129_n.jpg?ig_cache_key=MTA3ODE2ODU3NTQ1OTcwODYxMw%3D%3D.2,557,@decorex_international #ldf15
72WrFuw8zl,l_d_f_official,The Luna Collection by Lara Bohinc for@lapicidaat@decorex_international#LDF15,2015-09-20T10:36:23.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11374273_448730645331108_1769138370_n.jpg?ig_cache_key=MTA3ODE0ODg3ODkxNTg0OTQ0NQ%3D%3D.2,356,@lapicida @decorex_international #ldf15
72VUpCw8xi,l_d_f_official,@decorex_internationalopens today! Don't forgot to see weaving from@thenewcraftsmen#LDF15#DesignTakes#London,2015-09-20T10:24:35.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11849385_1662927417327776_1064267327_n.jpg?ig_cache_key=MTA3ODE0MjkzODIzNzg4MTQ0Mg%3D%3D.2,173,@decorex_international @thenewcraftsmen #ldf15 #design #london
72T9dlw8_S,l_d_f_official,Visit@TheDoShopin Covent Garden for Do Masters. An exhibition showcasing the best new design graduate work in London  now in its 9th year.&nbsp;#LDF15,2015-09-20T10:12:41.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c108.0.646.646/11311552_1640510396225046_644965920_n.jpg?ig_cache_key=MTA3ODEzNjk0NzM0NTcwNjk2Mg%3D%3D.2.c,160,@thedoshop #ldf15
72KUhPQ8_o,l_d_f_official,@aramstorelondonpresents new work by Michael Anastassiades. Launched at Euroluce 2015  the products will be shown as a collection for the first time in the UK.#LDF15,2015-09-20T08:48:27.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11909998_435153963347042_129796460_n.jpg?ig_cache_key=MTA3ODA5NDU1MTM0NjA0MDgwOA%3D%3D.2,246,@aramstorelondon #ldf15
72FCVfw83_,l_d_f_official,The Building Centre presents 41: a house for London.Explore a shipping container house pushing design boundaries with seamlessly adaptable spaces and innovative tech to support modern lifestyles.&nbsp;#LDF15#DesignTakes#London,2015-09-20T08:02:16.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c257.0.566.566/11931096_1681407988755948_976161462_n.jpg?ig_cache_key=MTA3ODA3MTMxMTU1NDgyNTcyNw%3D%3D.2.c,117,#ldf15 #design #london
718mLBw89B,l_d_f_official,Repost@decorex_international@gsdltd- hundreds of new designers and thousands of new collections being launched right inside this tent today at#decorex. Syon Park is the perfect setting for a wonderful four days of luxury  we can't wait to welcome you! doors open at 10am today#design#ldf15#interiors#futureluxury#makingluxury#decorexnew,2015-09-20T06:48:31.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11821879_1624807611069983_1892683633_n.jpg?ig_cache_key=MTA3ODAzNDE5MTc5NjY1Mzg4OQ%3D%3D.2,124,@decorex_international @gsdltd #decorex #design #ldf15 #interiors #futureluxury #makingluxury #decorexnew
70XbWZw84Y,l_d_f_official,Artisa Foundation presents ‘Sounds Like Home’ - An immersive event which asks the audience to speculate on what home means to them. It translates everyday domestic interaction into a soundscape  creating a unique song of the places we live in.#LDF15@soundslikehomeproject,2015-09-19T16:04:30.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c238.0.603.603/11910007_517792908378939_189911309_n.jpg?ig_cache_key=MTA3NzU4OTI0NTM5ODYwMTI0MA%3D%3D.2.c,86,#ldf15 @soundslikehomeproject
70UtG3w8xU,l_d_f_official,DESIGN IN CANADA: OUTSTANDING ACHIEVEMENT FROM BRITISH COLUMBIA AT CANADA HOUSEReflecting the spirit of the Canadian province of British Columbia’s creativity  50 award-winning applied artists and designers turn to wood  glass  ceramic  metal  textiles  plastics amongst other materials.@canadaintheuk#LDF15,2015-09-19T15:40:42.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c177.0.449.449/11917929_1500601320233278_316697230_n.jpg?ig_cache_key=MTA3NzU3NzI3MTUzMzA5NjAyMA%3D%3D.2.c,124,@canadaintheuk #ldf15
70RnEfQ85b,l_d_f_official,Ally Capellino has collaborated with artist Dillon Howling on three tubular sculptures  specifically designed to show a new  all British  wool coat and accessories group for AW15. Visit@ally_capellinoat Marylebone  Portobello and Shoreditch.#LDF15,2015-09-19T15:13:40.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c105.0.390.390/11856854_440063912847677_152142507_n.jpg?ig_cache_key=MTA3NzU2MzY2MjUxODE3NzM3MQ%3D%3D.2.c,142,@ally_capellino #ldf15
70Pb3cQ8z5,l_d_f_official,As part of@1418now  German artist Tobias Rehberger wrapped the HMS President (1918) in a stunning new artwork  a contemporary take on the striking ‘dazzle’ patterns in which First World War ships were painted.#LDF15,2015-09-19T14:54:39.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/11881772_521716877995190_2034532052_n.jpg?ig_cache_key=MTA3NzU1NDA5NjUwMTkzNTM1Mw%3D%3D.2.c,130,@1418now #ldf15
70MdYJQ87o,l_d_f_official,Explore Limitless Creativity  an exhibition by Adriana Tavares  which examines the relationship between drawings  experimental shape  colours and techniques  resulting in hand-tufted works of art. At@anthropologieeuRegent Street#ldf15,2015-09-19T14:28:39.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c177.0.449.449/11374279_1634391533500055_1211789467_n.jpg?ig_cache_key=MTA3NzU0MTAwNjE5NjU5MjM2MA%3D%3D.2.c,143,@anthropologieeu #ldf15
70ChJoQ80L,l_d_f_official,Olympic Torch - Barber &amp; OsgerbyJoin a Global Design Forum Masterclass with Internationally-acclaimed designers Edward Barber and Jay Osgerby@vamuseumon Monday 21 September.To register  visit globaldesignforum.com#LDF15#London#Design#Festival#VandA#Victoriaandalbert#Talk#BarberOsgerby#Olympic#Torch,2015-09-19T13:01:47.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11950649_586084914874329_249344324_n.jpg?ig_cache_key=MTA3NzQ5NzI4NTAyMzM1NDEyMw%3D%3D.2,315,@vamuseum #ldf15 #london #design #festival #vanda #victoriaandalbert #talk #barberosgerby #olympic #torch
70B5v-w8yx,l_d_f_official,Repost@yvesbeharSneak preview of next week's launch at@l_d_f_officialLondon Design Festival !The future of design-led customization and furniture is here! Through Augmented Reality  any user can build a shelving unit or table  change the proportions and detailing  and see it in the context of the space it will live in. Distributed manufacturing then allows for the local manufacturing of the piece. This is designing together while remaining a strong design authorship piece.@tylko: The time has come. We’re launching@l_d_f_officialwith the amazing Tylko from#warsaw. I have been advising this brilliant group for 18 months Come see us and create: http://t.co/dhvXWJHCLO http://t.co/UVKOwHImHO@designmuseum@thedesignjunction#ldf#augmentedreality#design#furniture#ldf2015#london#londondesignweek,2015-09-19T12:56:24.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/11939577_1158897234134598_74429246_n.jpg?ig_cache_key=MTA3NzQ5NDU3NzQyMzk2MTI2NQ%3D%3D.2,124,@yvesbehar @l_d_f_official @tylko @l_d_f_official #warsaw @designmuseum @thedesignjunction #ldf #augmentedreality #design #furniture #ldf2015 #london #londondesignweek
70AFHgQ8_P,l_d_f_official,#LDF15#Miseenabymeinstallation by@deallegrifogalewith@johnsontilesBridgefor the bridge over the Medieval and Renaissance galleries@vamuseum#DesignTakes#London#VandA#museum#Victoriandalbertmuseum19-27 September,2015-09-19T12:40:29.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11875480_1501015196875643_872039294_n.jpg?ig_cache_key=MTA3NzQ4NjU2MjUwMzI4MjYzOQ%3D%3D.2,358,#ldf15 #miseenabyme @deallegrifogale @johnsontilesbridge @vamuseum #design #london #vanda #museum #victoriandalbertmuseum
7z9pigQ85_,l_d_f_official,Repost@ribalondonConran and Partners with Brooks Brothers for#RIBAWindowson Regent Street  London  Collaborator Billy Lloyd  into lighting. Architectural installations have transformed shop windows along Regent Street  the free exhibition is open until 27 September  more on Architecture.com/RegentStreet#RIBAWindows#RIBA#architecture#architects#design#shopdesign#archilovers#instalation#ceramics#regentstreet#london#shopping#shop#architectureporn#architectureporn#architecturelovers,2015-09-19T12:19:14.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11821334_907245996035338_389337481_n.jpg?ig_cache_key=MTA3NzQ3NTg3MTI1NTk0MDczNQ%3D%3D.2,159,@ribalondon #ribawindows #ribawindows #riba #architecture #architects #design #shopdesign #archilovers #instalation #ceramics #regentstreet #london #shopping #shop #architectureporn #architectureporn #architecturelovers
7z7nmyQ81y,l_d_f_official,Join Contemporary Applied Arts for their exhibition 'Resonance: Making  metal and place'. Movement through cities and towns is shaped by metal: railings  gates  fences  signposts and lampposts  bridges and rail tracks guide us through the urban realm.#LDF15@caagallery,2015-09-19T12:01:30.000Z,https://scontent.cdninstagram.com/l/t51.2885-15/s640x640/sh0.08/e35/11950722_727902204003396_1324058522_n.jpg?ig_cache_key=MTA3NzQ2Njk0MjMyMDkyMTk3MA%3D%3D.2,170,#ldf15 @caagallery
7z44zEQ8xK,l_d_f_official,Enter our new instagram competition for your chance win the latest Montblanc M fountain pen designed by Marc Newson!We invite you to use your pen and imagination and play with the London Design Festival theme for 2015: 'Design Takes London'.You don't need to be an expert at drawing to enter this competition. We're simply looking for creative illustrations and sketches that capture the spirit of this year's Festival. Only one winner will be selected  and the top ten chosen entries could be offered the chance to be part of an exhibition at the Montblanc boutique on New Bond Street  London.How to enter:1. Draw something that represents 'Design Takes London'. This can be anything that inspires you during the Festival.2. Follow@l_d_f_officialand@montblancon Instagram3. Take a picture of your sketch  upload it on Instagram and tag@l_d_f_officialand@montblancin the image.4. In the comments field  add a title to your image followed by the hashtags#DesignTakesLondon #LDF15and#MDesignInspiresThe competition closes 4 October 2015.Terms and Conditions: londondesignfestival.com/competition#LDF15#Competition#Win#Prize#Montblanc#Pen#Fountainpen#MontblanM#MarcNewson#Drawing#Contest#Illustration#Graphic#Design#Festival#London#UK,2015-09-19T11:37:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11850350_1660956790807196_1556709581_n.jpg?ig_cache_key=MTA3NzQ1NDkyOTU5OTM4NDY1MA%3D%3D.2,149,@l_d_f_official @montblanc @l_d_f_official @montblanc #designtakeslondon #ldf15 #mdesigninspires #ldf15 #competition #win #prize #montblanc #pen #fountainpen #montblanm #marcnewson #drawing #contest #illustration #graphic #design #festival #london #uk
7z02CuQ85l,l_d_f_official,LASSCO presents a photographic exhibition showcasing the quality of materials and broad range of objects sourced and traded by LASSCO Ropewalk in Bermondsey.#LDF15@lasscoropewalk,2015-09-19T11:02:18.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11910253_903515706394169_381306762_n.jpg?ig_cache_key=MTA3NzQzNzE0ODA2NTY4MDk5Nw%3D%3D.2,110,#ldf15 @lasscoropewalk
7xdZYKQ858,l_d_f_official,Robin Day Works in Wood curated by Jane Withers  supported by the Robin and Lucienne Day Foundation  with support from John Lewis and Benchmark.This@vamuseumdisplay by Assemble includes pieces from Day’s daughter Paula’s personal collection such as small quirky wooden objects and drawings  which have never been exhibited before and which can make a special contribution to public understanding of Day’s personal creativity.#LDF15#dayinLondon#robinday,2015-09-18T12:58:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11939602_387240548136149_1843782837_n.jpg?ig_cache_key=MTA3Njc3MTA3MzE5NjAxOTMyNA%3D%3D.2,187,@vamuseum #ldf15 #dayinlondon #robinday
7xccCtw84T,l_d_f_official,#TheCloakroompreview with@toogood_unisexouterwear@vamuseum#LDF15,2015-09-18T12:50:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11881790_1521050398187138_496092504_n.jpg?ig_cache_key=MTA3Njc2Njg1ODI4MTIwOTM2Mw%3D%3D.2,168,#thecloakroom @toogood_unisexouterwear @vamuseum #ldf15
7xLgluQ8-I,l_d_f_official,"Repost@irishdesign2015A close up of just one part of The Ogham Wall  our Landmark Project in partnership with@l_d_f_officialat the@vamuseum.Designed by Grafton Architects in collaboration with@GraphicRelief  and sponsored by Techcrete  this ambitious project weaves narrative and culture with monumental design and sees Irish design represented for the first time at the V&amp;A during LDF.Inspired by the ancient Irish Ogham alphabet  each of the 23  3 metre high concrete fins has a cast of magnified and abstracted Irish tree bark patterns imprinted upon it  creating a tactile surface that references the richly textured tapestries in the room.Grafton Architects describe it as ""man-made geology that is beautiful to touch and look at."" Go and see it in the Tapestry Room at the@vamuseumfrom September 19th until October 11th.",2015-09-18T10:22:38.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11246620_1064135686937663_98308182_n.jpg?ig_cache_key=MTA3NjY5MjQwMzk1Nzc4MDM2MA%3D%3D.2,120,@irishdesign2015 @l_d_f_official @vamuseum @graphicrelief @vamuseum
7xLYhGQ89_,l_d_f_official,We're pleased to present the Ogham Wall by Grafton Architects w/ Graphic Relief as part of@irishdesign2015#LDF15@vamuseum,2015-09-18T10:21:32.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11856591_945338232194618_11297614_n.jpg?ig_cache_key=MTA3NjY5MTg0OTIzNTkxMDUyNw%3D%3D.2,187,@irishdesign2015 #ldf15 @vamuseum
7xLLsZw89w,l_d_f_official,Repost@fieramagazineFaye Toogood's Cloakroom at V&amp;A#LDF15,2015-09-18T10:19:47.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11849290_158361827838294_1103987178_n.jpg?ig_cache_key=MTA3NjY5MDk2ODAyMTAyODcyMA%3D%3D.2,141,@fieramagazine #ldf15
7xKRoLQ88c,l_d_f_official,Katharina Mischer and Thomas Traxler surrounded by Curiosity Cloud.#LDF15,2015-09-18T10:11:51.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11809854_450929445032379_1098442626_n.jpg?ig_cache_key=MTA3NjY4Njk3Nzc1MzE0MTAyMA%3D%3D.2,255,#ldf15
7xJYc7Q87P,l_d_f_official,The Cloakroom invites you to wear one of 150 Faye Toogood coats. Each coat has a sewn-in map that guide you around the museum through the second part of the installation.#LDF15@toogood_unisexouterwear@vamuseum@kvadrattextiles,2015-09-18T10:04:03.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11326086_1495640464087300_850030329_n.jpg?ig_cache_key=MTA3NjY4MzA0ODY2MzM3MTQ3MQ%3D%3D.2,219,#ldf15 @toogood_unisexouterwear @vamuseum @kvadrattextiles
7xHCk8Q84a,l_d_f_official,Designers Laetitia de Allegri and Matteo Fogale have collaborated with Johnson Tiles to create Mise-en-abyme  this colourful and immersive installation for the bridge over the Medieval and Renaissance galleries.#LDF15@vamuseum@deallegrifogale@johnsontiles,2015-09-18T09:43:35.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11821747_1698932537008219_689940673_n.jpg?ig_cache_key=MTA3NjY3Mjc0OTM0ODU3MjY5OA%3D%3D.2,372,#ldf15 @vamuseum @deallegrifogale @johnsontiles
7xGBrfw828,l_d_f_official,Repost@dahowarthSome of the 150 coats designed by Faye Toogood for The Cloakroom using@kvadrattextilesHighfield textiles@vamuseum#LDF15,2015-09-18T09:34:43.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11909936_462000197313756_670827460_n.jpg?ig_cache_key=MTA3NjY2ODI4OTYyMDYyNjg3Ng%3D%3D.2,156,@dahowarth @kvadrattextiles @vamuseum #ldf15
7xFb0aQ82R,l_d_f_official,This sensual and interactive installation in the beautiful Norfolk House Music Room  was inspired by the Art Nouveau Movement  particularly@perrierjouet's connection to this art movement and the traditional use of insect motifs throughout this period.#LDF15,2015-09-18T09:29:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11856698_1683007538586075_371315549_n.jpg?ig_cache_key=MTA3NjY2NTY4Nzg1MTkxMjU5Mw%3D%3D.2,309,@perrierjouet #ldf15
7xD4YvQ80r,l_d_f_official,mischer'traxler in collaboration with@perrierjouetpresent Curiosity Cloud.The installation is made up of 250 mouth-blown glass globes made by the Viennese glass company Lobmeyr which have inside a single hand-fabricated insect.#LDF15,2015-09-18T09:15:58.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11917963_549629068527072_1108111625_n.jpg?ig_cache_key=MTA3NjY1ODg1NDkxMTI2NjA5MQ%3D%3D.2,261,@perrierjouet #ldf15
7xDIWBw8z-,l_d_f_official,A roll of vividly printed mesh runs in a continuous loop inside the two aluminium faces  moving up one side and down the other.  With this movement  the light shining onto the installation creates an ephemeral and dynamic effect that brings the crystals to life and draws the eye upwards.#LDF15#Zotem@vamuseum@kimthome,2015-09-18T09:09:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11886995_1486846494945399_1506126118_n.jpg?ig_cache_key=MTA3NjY1NTU1MzQ2NTUzNTc0Mg%3D%3D.2,99,#ldf15 #zotem @vamuseum @kimthome
7sfBcfQ86Q,l_d_f_official,Repost@coventgardenldnHave you had your head in the clouds yet? Our Charles Pétillon installation is in the Market Building until September 27th!#CoventGardenBalloons#CoventGarden#CharlesPetillon#Balloons#Art,2015-09-16T14:36:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11906389_883136681754914_1806895793_n.jpg?ig_cache_key=MTA3NTM3MDg0OTc4NTMzNTQ0MA%3D%3D.2,490,@coventgardenldn #coventgardenballoons #coventgarden #charlespetillon #balloons #art
7sWlKDQ85n,l_d_f_official,Sinnerling collection  Studioilse for IKEAJoin the Studioilse team at their former home in Great Guildford Street on 23-24 September for tea and buns to experience their first collection for@ikeauk.Comprised of over 30 pieces of furniture  lighting and tableware  the collection is designed to add warmth and value to the experience of everyday living.More information: bit.ly/1LgAVtq#LDF15#London#Design#Festival#Studioilse#IKEA#collaboration#collection#furniture#lighting#tableware,2015-09-16T13:23:10.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11809876_1625817064323118_2096318996_n.jpg?ig_cache_key=MTA3NTMzMzcyMTQ3MDc4MzA3OQ%3D%3D.2,186,@ikeauk #ldf15 #london #design #festival #studioilse #ikea #collaboration #collection #furniture #lighting #tableware
7sU9Z5w820,l_d_f_official,Loha by@TiipoiOn Thursday 24 September  Join Sarah Miller@vamuseumfor a lively conversation on how India’s identity is finding it’s form through design.Where is Indian Design Now? 12pm-1pmMore information: bit.ly/1HEjTCi#LDF15#London#Design#Festival#India#Design#Identity#Talk#Victoriaandalbertmuseum#VandA#Tiipoi,2015-09-16T13:09:00.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/10860112_1626398404296120_2008196189_n.jpg?ig_cache_key=MTA3NTMyNjU5MTY2NTY4Nzk4OA%3D%3D.2,119,@tiipoi @vamuseum #ldf15 #london #design #festival #india #design #identity #talk #victoriaandalbertmuseum #vanda #tiipoi
7sFBsEw8_8,l_d_f_official,Creating Battersea Art Station by Michael WallnerBattersea Art Station is an open exhibition celebrating art inspired by@batterseapwrstn.Just under 400 artists from around the world have submitted over 500 pieces of artwork  ranging from photography to classic oil paintings. The selected art will be exhibited to the general public and available to buy over the weekend with 20% income of sales going to local arts charities including BAC Beatbox Academy  World Heart Beat Music Academy and Theatre503.The exhibition will be held at Battersea Arts Centre  SW11 5TN from Friday 25 (preview only) – Sunday 27 September.Open daily from 10am – 5pm. Admission is free. More info: bit.ly/1FMxepd#LDF15#London#Design#Festival#Battersea#Art#Exhibition#BPSartstation,2015-09-16T10:49:47.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11848898_405294502996750_244993336_n.jpg?ig_cache_key=MTA3NTI1NjUxNzMxMTMyMDA2MA%3D%3D.2,167,@batterseapwrstn #ldf15 #london #design #festival #battersea #art #exhibition #bpsartstation
7sDshmQ890,l_d_f_official,Stumble Upon Coffee Table by@alessandro_isolaThroughout the week Alessandro Isola studio will be holding a front of house exhibition to showcase recent design pieces  along with imagery from their other projects.Part of Bankside Design District.For more info: bit.ly/1NCuHpw#LDF15#DesignTakes#London#Coffee#Table#Exhibition#Product#Furniture#Lighting,2015-09-16T10:38:09.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11909432_1311829315525662_194188612_n.jpg?ig_cache_key=MTA3NTI1MDY2NDkwNjY3NDAzNg%3D%3D.2,459,@alessandro_isola #ldf15 #design #london #coffee #table #exhibition #product #furniture #lighting
7r-2KUQ845,l_d_f_official,Countdown to#LDF15: 3 days to go!Brompton Design District is a partnership between leading international brands  independent retailers  neighbourhood restaurants  and world-class cultural institutions.To get a taste for what visitors to Brompton have in store  we spoke to Iddo Wald  part of@imperialcollege's Designs for Life event.Watch the full video:londondesignfestival.com/brompton-design-district#LDF15#DesignTakes#London,2015-09-16T09:55:47.000Z,https://scontent.cdninstagram.com/t51.2885-15/e15/c140.0.360.360/11326097_962812643762453_989231348_n.jpg?ig_cache_key=MTA3NTIyOTMzNjg3MDgzMzcyMQ%3D%3D.2.c,63,#ldf15 @imperialcollege #ldf15 #design #london
7r4W8EQ8xv,l_d_f_official,WIN exclusive tickets to the Kvadrat/Raf Simons Launch Event@theofficialselfridgeson Wednesday 23 September!You will be invited to join a panel discussion with Katrina Burroughs (Sunday Times)  Giles Kime (Homes &amp; Gardens)  Hannah Franklin (Living etc.)  Amanda Smith-Corston (freelance stylist) and Lucio Longoni (Skandium). This event will be taking place at Harry Gordon's Bar and a glass of champagne plus an exclusive goodie bag is included in the ticket.Enter now: londondesignfestival.com/competition#LDF15#London#Design#Festival#Competition#Win#Kvadrat#RafSimons#Launch#Event#Win#Exclusive#Tickets#Selfridges,2015-09-16T08:59:05.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11821322_1482222108747130_1156262363_n.jpg?ig_cache_key=MTA3NTIwMDgwMjk4NzE2NjgzMQ%3D%3D.2,158,@theofficialselfridges #ldf15 #london #design #festival #competition #win #kvadrat #rafsimons #launch #event #win #exclusive #tickets #selfridges
7q1RYQw85w,l_d_f_official,Repost@optimistdesignThis is what#OdysseyVRwill feel like@somersethouselondonfor@l_d_f_official#ldf15,2015-09-15T23:12:52.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11925540_324831690973912_571646663_n.jpg?ig_cache_key=MTA3NDkwNTc1MTgyODU0OTIzMg%3D%3D.2,155,@optimistdesign #odysseyvr @somersethouselondon @l_d_f_official #ldf15
7q09MSw85H,l_d_f_official,Repost@tiipoiTiipoi in colour - our new campaign launching in 7 days at London Design Festival! Featuring a new range of powder coated tableware#blue#pinkand#yellow#ldf15#designjunction15#powdercoated#storagecontainers#stackable#aluminium#tiipoiincolour#ayasacolour#interiordesign#productdesign#homeware,2015-09-15T23:10:07.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.719.719/11375912_945080838863712_1746624615_n.jpg?ig_cache_key=MTA3NDkwNDM2NDU4NzY2NzAxNQ%3D%3D.2.c,178,@tiipoi #blue #pink #yellow #ldf15 #designjunction15 #powdercoated #storagecontainers #stackable #aluminium #tiipoiincolour #ayasacolour #interiordesign #productdesign #homeware
7qsZh9w86O,l_d_f_official,In an innovative and immersive show  The Khangai Noble Yarn exhibition will debut unique works of the@tengriyakwearCollective designers encompassing fashion and interior furnishings  all created with Tengri’s Khangai noble yarns  hand-sourced and only available once a year from Mongolia’s mountainous Khangai region.Part of 19 greek street's Art of Progress exhibition19-27 September  Mon-Sat  8am-8pm  Sun 10am-6pm. For more info: bit.ly/1fFMOMi#LDF15#Designtakes#London#Fashion#Mongolia#Tengri#ArtofProgress#Exhibition,2015-09-15T21:55:20.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11849345_428942127298317_1105329143_n.jpg?ig_cache_key=MTA3NDg2NjcyOTU4NDQxNDM1MA%3D%3D.2,70,@tengriyakwear #ldf15 #design #london #fashion #mongolia #tengri #artofprogress #exhibition
7qM3rzw8_C,l_d_f_official,Four days until Design takes London!This week we'll be revealing@alexchinneck's 35 metre-high installation@greenwichpeninsula: A Bullet from a Shooting Star.A second sculpture by Alex Chinneck  ‘Straight Jacket Star Jumps’ will be on show@nowgalleryse10throughout the Festival and limited edition prints of both art-works are being released to coincide  available from alexchinneck.com.Find out more: londondesignfestival.com/pylondon#LDF15#Pylondon#landmark#architecture#installation#London#Design#Festival#greenwichpeninsula#alexchinneck,2015-09-15T17:19:50.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11850209_1471923826468770_1536028490_n.jpg?ig_cache_key=MTA3NDcyODA2NDI1MDAwNzQ5MA%3D%3D.2,176,@alexchinneck @greenwichpeninsula @nowgalleryse10 #ldf15 #pylondon #landmark #architecture #installation #london #design #festival #greenwichpeninsula #alexchinneck
7qHTcrQ80X,l_d_f_official,Suspiria Fabric - Anna BurnsSpacial designer and art director Anna Burns Object presents Occhio di Marmo for#LDF15.Her installation in Hanbury Street Window plays on the sharp twists of the 70’s Italian thriller  investigating the tensions and nightmarish style that first inspired her to create the Occhio Di Marmo collection.19-27 September  daily 10am-6pmFor more info: bit.ly/1MgGNEp#LDF15#DesignTakes#London#Installation@shoreditchdt@annaburnsobject,2015-09-15T16:31:12.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/11950632_885734808179090_102346146_n.jpg?ig_cache_key=MTA3NDcwMzU4Mzg2NzU1NTA5NQ%3D%3D.2,133,#ldf15 #ldf15 #design #london #installation @shoreditchdt @annaburnsobject
7np6uJQ89f,l_d_f_official,With over 400 unique events taking place across the Capital  trying to decide what to visit can sometimes feel a little overwhelming. Luckily  we have implemented a number of exciting changes on the Festival website to help you make the most of your Festival experience. With the 'My Festival' function  you can keep track of events and create your own personalised Festival events list.Simply click on the red flag next to an event and add it to your very own shortlist.londondesignfestival.com/my-festival#LDF15#DesignTakes#London#MyFestival,2015-09-14T17:35:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/11931040_507991666024785_627370913_n.jpg?ig_cache_key=MTA3NDAxMTM5MTMzNTMyMTQzOQ%3D%3D.2,124,#ldf15 #design #london #myfestival
